6565.68,-7433.92     6603.73,-7437.32
6422.63,-7498.93     6408.24,-7518.46
6408.24,-7518.46     6405.8,-7542.29
6405.72,-7489.17     6389.24,-7509.46
6389.24,-7509.46     6385.1,-7530.69
6734.05,-7547.85     6703.13,-7565.7
6703.13,-7565.7     6687.67,-7605.54
6711.31,-7534.81     6680.58,-7552.68
6680.58,-7552.68     6665.12,-7592.53
6734.05,-7547.85     6753.24,-7571.46
6753.24,-7571.46     6744.24,-7605.46
6744.24,-7605.46     6714.24,-7624.46
6714.24,-7624.46     6687.67,-7605.54
6643.73,-7520.15     6644.24,-7562.46
6644.24,-7562.46     6701.61,-7536.28
6687.03,-7229.35     6698.22,-7247.66
6691.06,-7284.54     6675.11,-7236.24
6691.06,-7284.54     6698.22,-7270.46
6362.8,-7735.93     6312.15,-7752.5
6519.62,-7608.84     6541.59,-7552.22
6541.59,-7552.22     6585.36,-7526.83
6519.62,-7608.84     6542.16,-7640.42
6567.22,-7652.97     6588.88,-7645.2
6643.19,-7509.79     6596.81,-7533.36
6616.54,-7661.17     6589.48,-7643.66
4828.58,-7476.78     4902.55,-7434.08
3228.5,-6836.21     3262.32,-6855.74
3271.92,-6910.92     3252.94,-6913.79
3138.09,-6839.59     3139.23,-6848.13
3173.54,-6867.94     3184.81,-6867.94
3173.54,-6861.43     3184.81,-6861.43
3218.63,-6893.98     3216.3,-6890.72
3216.3,-6884.21     3218.63,-6880.96
3251.63,-6906.52     3272.24,-6902.46
5479.84,-8199.46     5498.07,-8196.87
5364.77,-8125.23     5365.87,-8133.66
5400.3,-8153.54     5411.58,-8153.54
5400.3,-8147.03     5411.58,-8147.03
5455.27,-8121.8     5489.09,-8141.33
5445.4,-8179.58     5443.07,-8176.32
5445.4,-8166.56     5443.07,-8169.81
5478.51,-8192.18     5500.24,-8188.46
6475.43,-7509.7     6481.24,-7553.46
6481.24,-7553.46     6533.31,-7529.46
5769.46,-8177.45     5823.2,-8177.45
6698.22,-7391.52     6747.93,-7412.79
6535.24,-7364.46     6595.24,-7388.46
6489.57,-7389.98     6499.91,-7363.33
6499.91,-7363.33     6535.24,-7364.46
6603.73,-7437.32     6612.24,-7412.46
6595.24,-7388.46     6612.24,-7412.46
6665.04,-7408.73     6669.39,-7397.51
6669.39,-7397.51     6698.22,-7391.52
6758.05,-7447.3     6764.54,-7430.57
6764.54,-7430.57     6747.93,-7412.79
6580.42,-7504.78     6555.24,-7538.46
6594.52,-7512.92     6585.36,-7526.83
